URLSimilarityIndex,CharContinuationRate,LineOfCode,HasFavicon,Robots,HasDescription,HasSocialNet,HasHiddenFields,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfExternalRef
100.0,1.0,570.0,1,0,1,1,1,1,7.0,5,13.0,79,8
62.82548476,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,935.0,0,1,1,1,1,1,29.0,3,8.0,218,25
48.90426759,1.0,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,551.0,1,0,0,1,0,0,20.0,1,0.0,10,11
100.0,1.0,3164.5,1,1,1,1,1,1,32.0,13,26.0,220,141
100.0,0.727272727,882.0,0,0,1,1,1,1,72.5,2,8.0,150,125
100.0,1.0,2280.0,1,1,1,1,1,1,20.0,20,32.0,69,23
100.0,1.0,1025.0,0,0,1,0,0,1,0.0,0,3.0,30,1
54.26388889,0.65,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
24.55137227,0.8,314.0,0,0,0,0,0,0,0.0,0,0.0,0,3
74.77777778,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.777777778,2633.0,1,0,1,0,1,1,66.0,9,24.0,220,82
100.0,0.466666667,550.0,1,0,1,1,0,1,15.0,7,12.0,13,17
100.0,1.0,1402.0,1,1,1,1,1,1,53.0,2,26.0,97,106
83.76068376,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.833333333,813.0,1,1,0,1,1,0,39.0,8,12.0,111,129
100.0,1.0,3164.5,1,0,1,1,1,1,72.5,2,17.0,220,20
58.86752137,1.0,4.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,591.0,0,0,1,1,0,1,63.0,8,20.0,49,55
100.0,1.0,729.0,0,1,1,1,1,1,25.0,12,9.0,79,84
38.53715192,0.297297297,5.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,138.0,0,0,0,1,0,0,2.0,3,7.0,0,9
100.0,1.0,1385.0,0,1,1,1,1,1,14.0,20,29.0,92,81
44.71507353,0.545454545,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2872.0,1,0,1,1,1,1,72.5,20,10.0,201,141
100.0,1.0,3164.5,1,0,1,1,0,0,72.5,1,8.0,100,46
66.66666667,1.0,14.0,0,0,0,0,0,0,0.0,0,1.0,0,1
50.0,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,941.0,0,0,1,1,0,1,20.0,5,3.0,9,2
100.0,1.0,796.0,0,1,1,1,1,1,39.0,13,17.0,70,86
100.0,1.0,2796.0,1,1,1,1,1,1,27.0,20,37.5,120,108
89.70273484,0.72,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,0,1,1,1,1,60.0,12,32.0,205,141
100.0,1.0,3164.5,1,1,1,1,1,1,72.5,13,37.5,200,141
8.679471491,0.555555556,462.0,1,1,0,0,1,1,5.0,20,3.0,0,0
80.81632653,0.727272727,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
57.82391388,0.384615385,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,575.0,0,1,1,1,0,1,27.0,11,20.0,73,81
100.0,1.0,2976.0,1,0,1,1,0,0,42.0,2,12.0,75,27
45.17429761,0.62962963,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,0.6,882.0,0,0,1,1,1,0,9.0,6,9.0,33,12
72.10884354,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,813.0,1,1,1,0,1,1,20.0,15,28.0,58,55
100.0,1.0,2303.0,1,0,1,1,1,1,15.0,20,37.5,74,43
74.46581197,1.0,47.0,1,0,0,0,0,0,2.0,4,0.0,0,7
100.0,0.588235294,3052.0,0,1,1,0,1,1,33.0,6,25.0,198,41
39.36883629,0.416666667,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,1.0,370.0,1,1,1,1,0,1,25.0,5,5.0,21,27
67.14154412,0.923076923,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
50.42235218,0.571428571,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,351.0,1,1,1,0,0,1,23.0,1,4.0,24,13
67.77128005,1.0,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
100.0,0.333333333,783.0,1,1,1,1,0,1,27.0,12,7.0,31,34
100.0,1.0,3164.5,1,0,0,1,1,1,24.0,20,37.5,220,29
13.00859694,1.0,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1258.0,0,1,1,1,1,1,22.0,8,20.0,150,141
100.0,1.0,2041.0,1,1,1,1,1,1,37.0,20,32.0,147,139
100.0,1.0,523.0,0,1,1,1,0,1,25.0,5,5.0,208,141
100.0,1.0,1149.0,0,0,1,1,0,1,22.0,8,9.0,12,11
100.0,1.0,3164.5,1,0,1,1,1,1,64.0,2,28.0,70,6
69.50813247,0.590909091,228.0,0,0,0,0,0,0,0.0,0,1.0,0,1
32.74819198,0.40625,90.0,0,1,0,0,1,0,0.0,2,0.0,2,2
100.0,1.0,1193.0,1,1,1,1,1,1,19.0,20,37.5,54,59
100.0,0.818181818,1737.0,1,0,1,1,1,1,64.0,15,32.0,73,43
100.0,0.666666667,3164.5,1,1,1,1,1,1,30.0,20,37.5,188,141
85.79881657,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
71.90082645,1.0,13.0,0,0,1,0,0,0,0.0,0,2.0,0,0
100.0,0.631578947,1470.0,1,0,1,1,1,0,47.0,3,17.0,66,47
100.0,1.0,2194.0,1,1,1,1,1,0,39.0,18,37.5,75,39
30.58391401,0.6,2.0,0,0,0,0,0,0,0.0,0,1.0,0,0
67.23345588,1.0,11.0,0,0,0,0,0,0,0.0,0,0.0,1,1
59.84342013,0.666666667,121.0,0,0,0,0,0,0,3.0,0,2.0,0,1
100.0,1.0,1223.0,1,0,1,1,1,1,72.5,18,19.0,66,25
100.0,1.0,3164.5,0,1,1,1,1,1,72.5,16,37.5,220,141
33.53269471,1.0,522.0,0,1,0,0,1,1,1.0,3,0.0,0,0
100.0,0.666666667,940.0,0,0,0,0,0,1,36.0,8,12.0,134,141
100.0,1.0,437.0,0,1,1,1,1,1,15.0,16,19.0,46,47
70.43534763,0.642857143,66.0,0,0,1,0,1,0,0.0,2,2.0,2,0
46.12244898,1.0,5.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,2468.0,0,1,1,1,1,1,66.0,8,15.0,90,11
76.81623932,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,471.0,0,1,1,1,0,1,5.0,4,0.0,220,141
81.20404412,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,1
25.34146341,0.727272727,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,213.0,0,0,1,1,0,1,3.0,1,1.0,1,15
100.0,1.0,460.0,0,1,1,1,1,1,15.0,13,9.0,40,62
39.08057341,0.633333333,42.0,1,0,0,0,0,1,3.0,0,0.0,0,6
100.0,1.0,585.0,1,0,1,0,0,1,2.0,4,5.0,41,22
68.72358411,0.555555556,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
49.28,0.571428571,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.777777778,1919.0,1,0,1,1,1,1,72.5,7,7.0,53,72
67.90123457,0.615384615,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2246.0,0,1,1,1,1,1,50.0,20,37.5,133,141
100.0,1.0,124.0,0,0,1,0,1,0,17.0,1,2.0,7,13
100.0,0.583333333,3164.5,0,1,0,1,1,0,69.0,20,37.0,116,121
35.72778828,0.45,23.0,0,1,0,0,0,0,0.0,0,0.0,0,2
100.0,1.0,1057.0,1,0,0,0,0,1,8.0,3,4.0,0,74
100.0,0.75,1289.0,1,0,0,1,1,0,46.0,6,8.0,220,141
100.0,1.0,763.0,0,0,0,1,0,1,15.0,9,35.0,101,30
100.0,0.916666667,2020.0,0,0,1,1,1,1,26.0,17,26.0,1,121
72.10481826,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.4,773.0,0,0,0,1,1,1,69.0,1,5.0,0,22
31.79349259,0.310344828,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
62.21470837,0.6,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.625,838.0,0,0,0,1,1,1,15.0,10,2.0,55,18
100.0,1.0,1010.0,1,1,1,1,0,0,33.0,20,21.0,109,114
100.0,0.916666667,1179.0,1,0,1,1,0,1,14.0,4,16.0,46,7
100.0,1.0,972.0,1,1,1,1,1,1,15.0,7,20.0,4,68
100.0,1.0,752.0,1,0,1,1,0,1,21.0,3,14.0,14,126
100.0,1.0,1864.0,0,1,0,0,1,1,48.0,14,16.0,125,126
5.230611602,1.0,170.0,0,0,0,0,0,0,3.0,0,2.0,0,0
69.51172626,0.727272727,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,653.0,0,1,1,1,1,1,12.0,11,11.0,70,70
100.0,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
75.73529412,0.75,119.0,0,0,0,0,1,1,2.0,2,0.0,1,4
28.07017544,0.4,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
11.30348385,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,893.0,0,0,0,1,1,1,72.5,5,10.0,71,46
100.0,1.0,424.0,1,0,1,0,0,1,15.0,1,2.0,28,29
100.0,1.0,905.0,0,0,1,1,1,0,45.0,16,26.0,93,11
100.0,1.0,1956.0,1,0,1,1,1,1,18.0,7,37.5,69,27
58.2010582,0.590909091,13.0,0,0,0,0,0,0,0.0,0,0.0,0,1
30.75551853,0.21052631499999996,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
56.7251462,1.0,15.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,351.0,1,1,1,1,0,1,36.0,5,10.0,43,56
100.0,1.0,395.0,1,1,1,0,0,1,8.0,7,7.0,53,57
86.2585034,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
59.11111111,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.833333333,1073.0,1,0,1,1,1,1,72.5,1,13.0,147,141
100.0,1.0,983.0,1,1,1,1,1,0,26.0,6,7.0,220,13
70.28571429,0.764705882,29.0,0,1,1,0,0,0,0.0,1,0.0,0,0
100.0,1.0,463.0,1,0,1,1,0,0,12.0,1,5.0,24,35
59.41770648,0.448275862,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,0.571428571,635.0,0,0,0,0,0,1,22.0,6,11.0,111,113
100.0,1.0,115.0,0,0,0,1,0,0,16.0,5,2.0,3,7
86.80272109,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
61.09090909,1.0,2.0,0,0,0,0,0,0,0.0,0,1.0,0,0
82.49080882,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
53.30327429,0.307692308,97.0,0,1,0,0,1,0,0.0,2,0.0,2,1
100.0,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
46.91158537,0.333333333,10.0,0,0,0,0,0,0,0.0,0,0.0,0,0
69.375,0.6,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,723.0,0,1,1,1,0,0,30.0,14,31.0,49,58
100.0,0.833333333,130.0,1,0,1,0,0,1,5.0,5,16.0,32,31
100.0,1.0,194.0,0,1,1,1,0,1,17.0,1,6.0,1,4
62.93628809,1.0,13.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3040.0,1,0,1,1,1,1,15.0,1,6.0,220,141
31.95266272,0.714285714,77.0,1,0,0,0,1,0,1.0,0,0.0,0,0
100.0,1.0,261.0,0,0,1,0,1,1,6.0,3,9.0,34,17
38.01388889,0.476190476,171.0,1,0,0,0,1,0,8.0,1,9.0,2,3
100.0,1.0,925.0,0,1,1,1,0,1,36.0,9,14.0,138,141
100.0,1.0,324.0,0,0,1,1,0,1,10.0,6,11.0,0,5
100.0,1.0,2419.0,1,1,0,1,1,1,72.5,3,9.0,100,44
66.72,0.80952381,271.0,1,0,0,0,1,0,19.0,3,9.0,1,4
72.5170068,0.75,60.0,1,1,0,1,0,0,9.0,3,0.0,0,18
100.0,1.0,415.0,1,0,1,1,1,1,6.0,10,17.0,42,50
34.32722951,0.551724138,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,801.0,1,0,0,0,0,1,5.0,7,13.0,2,0
58.88888889,0.75,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,556.0,0,0,1,1,0,1,32.0,1,10.0,129,32
66.69538462,0.80952381,273.0,1,0,0,0,1,0,19.0,3,9.0,1,4
100.0,1.0,191.0,0,1,0,0,0,1,1.0,3,3.0,1,3
59.25071023,0.666666667,59.0,0,0,0,0,0,1,1.0,3,2.0,3,13
100.0,1.0,684.0,0,1,0,1,1,1,19.0,10,21.0,62,69
100.0,1.0,2318.0,0,1,1,1,1,1,5.0,20,36.0,52,58
59.60136121,0.448275862,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,3164.5,0,0,1,0,1,1,65.0,5,19.0,75,19
100.0,0.642857143,417.0,1,1,1,1,0,1,10.0,2,11.0,96,91
100.0,1.0,733.0,0,0,0,0,1,0,64.0,8,18.0,107,8
48.80952381,0.6,114.0,0,0,0,0,0,0,0.0,0,0.0,0,0
32.97066626,1.0,125.0,1,0,1,0,0,0,1.0,0,1.0,2,0
100.0,1.0,2664.0,1,0,1,1,1,1,25.0,4,16.0,109,12
100.0,1.0,1298.0,1,0,1,1,1,1,24.0,2,8.0,164,19
27.96413331,0.3,2.0,1,0,0,0,0,0,0.0,1,1.0,0,0
40.66481994,0.8,14.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,434.0,1,0,1,1,0,1,18.0,16,7.0,76,21
76.53061224,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1610.0,0,0,1,1,1,1,38.0,11,16.0,50,7
100.0,1.0,1368.0,0,0,1,1,1,1,59.0,16,37.5,110,17
100.0,1.0,1217.0,0,0,0,0,0,1,26.0,0,8.0,108,3
100.0,1.0,1895.0,1,0,1,1,0,1,49.0,11,18.0,0,7
10.26497777,0.21052631499999996,257.0,0,0,0,0,1,0,1.0,0,2.0,0,3
29.83166418,0.676470588,9.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,3164.5,1,0,1,1,0,1,56.0,7,15.0,97,33
67.65615337,0.588235294,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
68.0,1.0,11.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,1049.0,0,0,1,0,0,1,9.0,1,20.0,110,36
100.0,1.0,2724.0,0,0,1,1,1,1,72.5,4,20.0,65,11
47.2511678,0.3,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,1,1,1,0,1,72.5,5,15.0,220,141
100.0,1.0,478.0,0,1,1,0,1,1,0.0,1,2.0,6,100
100.0,1.0,3164.5,1,0,0,1,1,1,65.0,20,13.0,107,133
100.0,0.7,610.0,1,1,1,0,0,0,21.0,4,9.0,7,11
14.80238114,0.636363636,66.0,1,0,0,0,1,0,2.0,0,0.0,2,2
100.0,1.0,169.0,0,0,0,1,0,1,1.0,1,2.0,0,17
54.18613008,0.529411765,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,1520.0,0,1,0,1,1,1,38.0,20,37.5,66,126
100.0,1.0,370.0,0,0,1,1,0,1,10.0,4,8.0,23,15
100.0,1.0,259.0,0,0,1,1,0,0,1.0,19,25.0,25,3
51.06837607,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
14.86035714,0.769230769,342.0,1,0,0,0,1,0,2.0,2,4.0,0,2
100.0,1.0,1757.0,1,0,1,1,1,1,16.0,4,13.0,220,19
100.0,1.0,849.0,0,1,1,1,1,1,13.0,20,26.0,38,41
100.0,0.842105263,1560.0,1,0,1,1,0,1,39.0,1,7.0,15,2
82.90909091,1.0,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
10.42734827,1.0,7.0,0,0,0,0,0,0,1.0,0,0.0,0,1
6.082198282,1.0,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
46.4268352,0.6,90.0,0,1,0,0,1,0,0.0,2,0.0,2,2
100.0,0.615384615,1076.0,0,1,1,1,0,0,26.0,20,18.0,60,17
100.0,0.727272727,908.0,1,1,0,1,1,0,13.0,12,10.0,51,62
66.72,0.80952381,271.0,1,0,0,0,1,0,19.0,3,9.0,1,4
56.99432892,0.666666667,16.0,0,0,0,0,0,0,0.0,0,0.0,0,0
71.34986226,0.857142857,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
5.120833119,0.231884058,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,167.0,1,0,1,0,1,0,0.0,2,10.0,0,3
100.0,1.0,3164.5,0,0,1,1,0,0,9.0,0,4.0,1,13
100.0,1.0,2095.0,0,0,1,1,1,0,62.0,20,37.5,140,121
100.0,1.0,3164.5,1,1,0,1,1,1,38.0,20,14.0,49,40
100.0,1.0,1236.0,0,1,1,1,1,0,34.0,3,37.0,85,129
17.22908882,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1028.0,1,0,1,0,1,1,6.0,0,0.0,0,25
31.53509466,0.5,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,379.0,0,0,1,1,0,0,53.0,3,7.0,4,27
40.30107527,0.576923077,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
10.61535867,0.6,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
17.02806122,0.4,503.0,1,0,0,0,1,1,0.0,1,6.0,0,4
100.0,1.0,3164.5,0,0,1,1,1,1,72.5,1,11.0,220,141
70.58171745,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2135.0,0,1,1,1,0,1,27.0,7,13.0,86,96
100.0,1.0,3164.5,1,0,1,1,1,1,54.0,4,23.0,220,60
49.09090909,1.0,4.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,696.0,0,1,1,1,1,1,14.0,11,18.0,92,107
100.0,1.0,438.0,1,1,0,1,0,0,5.0,5,11.0,55,60
100.0,1.0,445.0,1,1,1,1,0,1,12.0,4,7.0,11,10
14.60537919,0.714285714,4.0,0,0,0,0,0,0,0.0,0,0.0,1,0
100.0,1.0,613.0,0,1,0,1,0,1,36.0,16,15.0,81,84
25.46341463,0.310344828,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.444444444,614.0,0,0,1,0,0,1,25.0,19,18.0,41,14
100.0,1.0,213.0,0,0,0,1,0,0,4.0,2,0.0,18,6
41.22222222,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,322.0,1,0,1,0,0,1,0.0,2,1.0,0,4
100.0,0.588235294,1029.0,1,1,1,1,0,1,32.0,6,9.0,147,141
79.16666667,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,176.0,1,0,1,1,0,1,21.0,7,7.0,0,1
100.0,1.0,3151.0,1,1,1,1,1,1,72.5,15,5.0,220,141
32.40936527,0.393939394,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
19.98149861,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
53.43915344,0.47826087,31.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,2845.0,0,0,1,1,1,1,72.5,2,18.0,75,12
100.0,0.88,1618.0,0,0,1,1,1,1,30.0,2,11.0,108,28
49.63235294,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
21.0994583,1.0,522.0,0,1,0,0,1,1,1.0,3,0.0,0,0
100.0,1.0,275.0,0,0,1,0,0,1,20.0,1,2.0,30,33
49.17962924,0.333333333,10.0,0,0,0,0,0,0,0.0,0,0.0,0,0
49.38560977,0.65625,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,1077.0,1,1,1,1,1,1,22.0,20,37.5,118,120
100.0,1.0,977.0,0,1,1,1,0,1,25.0,3,6.0,77,80
100.0,0.777777778,310.0,1,0,1,1,0,0,22.0,4,22.0,59,81
100.0,1.0,206.0,0,0,0,1,1,0,7.0,4,7.0,0,5
61.88516559,0.590909091,88.0,0,1,0,0,1,0,0.0,1,0.0,1,0
100.0,1.0,651.0,1,0,0,0,1,1,6.0,9,9.0,0,7
48.14814815,0.538461538,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
15.01303846,0.48,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
77.31641676,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,0.8,271.0,1,0,1,1,0,1,15.0,3,8.0,36,13
74.0,1.0,11.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,1200.0,1,0,0,1,1,0,23.0,20,30.0,43,11
100.0,0.647058824,1097.0,1,1,1,1,0,1,23.0,7,17.0,138,20
100.0,0.529411765,1880.0,1,0,0,1,1,1,71.0,2,3.0,129,35
100.0,1.0,3164.5,1,0,1,1,0,1,50.0,1,5.0,220,117
100.0,1.0,1072.0,0,0,1,0,1,1,12.0,16,11.0,57,1
100.0,1.0,3159.0,1,0,1,1,1,1,72.5,2,13.0,195,134
13.32833133,0.5625,172.0,1,1,0,0,1,0,2.0,4,5.0,0,0
37.00284091,0.62962963,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,1708.0,1,1,1,1,1,1,35.0,20,29.0,39,68
69.45454545,1.0,76.0,0,0,0,0,0,0,0.0,0,0.0,1,0
32.7396918,0.295454545,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,0.875,910.0,1,0,1,1,1,0,17.0,4,10.0,32,16
100.0,0.857142857,559.0,1,1,0,0,1,0,24.0,9,11.0,127,114
90.63360882,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.75,142.0,0,0,0,1,0,1,11.0,1,1.0,20,28
72.45179063,1.0,35.0,0,1,0,0,0,0,0.0,0,1.0,0,0
34.33797139,0.282051282,2.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,0.785714286,352.0,0,0,0,0,1,0,12.0,3,2.0,29,37
66.88034188,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
33.10906924,1.0,83.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,447.0,0,1,1,1,1,0,10.0,11,17.0,29,39
42.40676663,1.0,191.0,0,1,0,0,0,0,1.0,0,0.0,0,3
100.0,1.0,142.0,1,1,1,1,0,1,5.0,2,5.0,0,11
71.27272727,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2062.0,0,1,1,0,1,1,18.0,3,11.0,64,26
24.91594478,0.538461538,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,1.0,1423.0,0,1,0,1,1,1,48.0,20,29.0,86,121
100.0,1.0,544.0,0,0,0,1,0,1,72.5,5,8.0,3,11
100.0,0.75,887.0,1,1,1,1,1,0,28.0,11,22.0,87,85
100.0,1.0,1400.0,0,1,1,1,0,1,46.0,9,16.0,167,141
100.0,0.7,1493.0,1,0,1,1,0,1,20.0,20,35.0,52,20
74.79224377,0.8125,2.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,1073.0,1,1,1,1,1,1,27.0,20,27.0,95,121
3.106000947,0.210526316,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.571428571,181.0,1,0,0,0,0,0,9.0,6,5.0,10,13
100.0,1.0,941.0,1,1,1,1,0,1,19.0,7,14.0,16,43
100.0,1.0,2335.0,0,0,1,1,1,1,72.5,20,10.0,70,72
100.0,1.0,49.0,0,0,0,0,0,0,0.0,0,2.0,0,0
78.29166667,0.952380952,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
70.06802721,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
37.02329417,0.647058824,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2520.0,1,1,1,1,0,1,30.0,2,17.0,220,141
100.0,1.0,2369.0,1,0,1,1,0,1,54.0,3,26.0,44,8
100.0,1.0,1494.0,0,0,0,1,0,1,44.0,20,24.0,80,36
58.4157128,0.62962963,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,1594.0,1,1,1,1,0,1,29.0,6,16.0,148,71
39.91808444,0.473684211,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
20.37988304,0.823529412,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2171.0,1,1,1,1,1,0,15.0,2,5.0,214,141
100.0,1.0,2599.0,1,0,1,1,0,0,18.0,20,26.0,175,35
63.78772112,0.62962963,7.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,307.0,0,0,0,0,0,0,14.0,4,9.0,1,46
100.0,1.0,1085.0,0,0,0,1,0,1,1.0,1,3.0,6,41
100.0,0.818181818,490.0,0,0,1,1,1,1,27.0,2,3.0,25,31
100.0,1.0,1691.0,1,0,1,1,1,1,15.0,2,8.0,105,31
100.0,1.0,3164.5,1,1,1,1,1,1,72.5,20,37.5,220,141
71.63636364,1.0,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
100.0,0.4375,356.0,1,1,1,1,0,0,22.0,4,17.0,48,24
15.13271579,0.405405405,7.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2710.0,0,0,1,1,1,1,72.5,2,6.0,31,72
100.0,1.0,1173.0,1,1,1,1,1,1,64.0,13,14.0,14,41
100.0,1.0,2793.0,1,0,1,1,1,1,72.5,5,19.0,67,15
100.0,0.666666667,604.0,1,0,0,1,1,1,6.0,10,24.0,43,67
100.0,1.0,273.0,1,0,1,0,0,1,8.0,1,5.0,13,12
100.0,1.0,1056.0,1,1,1,1,1,1,51.0,4,13.0,57,59
61.98314717,0.565217391,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
75.74786325,1.0,4.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,0.882352941,990.0,1,1,1,1,1,1,33.0,19,30.0,146,141
100.0,1.0,3164.5,1,1,1,1,1,1,27.0,20,37.5,4,141
66.39118457,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.461538462,668.0,1,0,1,0,1,0,10.0,14,15.0,77,21
14.37901344,1.0,186.0,1,1,1,0,0,0,2.0,0,7.0,0,0
100.0,1.0,842.0,1,0,1,1,1,1,9.0,2,15.0,111,29
52.8317836,0.8,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.615384615,1077.0,1,1,1,1,1,1,35.0,20,23.0,103,118
100.0,1.0,1451.0,1,1,1,1,1,1,56.0,12,29.0,92,100
100.0,0.461538462,1770.0,1,1,1,1,1,1,27.0,5,3.0,220,12
80.24691358,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
53.85404851,0.538461538,126.0,0,0,1,0,0,1,2.0,0,6.0,2,2
100.0,1.0,3164.5,1,1,1,1,1,1,59.0,15,21.0,110,128
39.56607495,0.47826087,12.0,0,0,0,0,0,0,0.0,0,0.0,0,0
56.46258503,1.0,88.0,0,1,0,0,1,0,0.0,1,0.0,1,0
